,OPR_DT,OPR_HR,TAC_AREA_NAME,MW
3059,2010-01-26,23,PGE-TAC,5210
3060,2010-01-26,24,PGE-TAC,4726
3061,2010-01-26,15,PGE-TAC,5809
3062,2010-01-26,16,PGE-TAC,5809
3063,2010-01-26,1,PGE-TAC,4420
3064,2010-01-26,5,PGE-TAC,4358
3065,2010-01-26,8,PGE-TAC,5645
3066,2010-01-26,4,PGE-TAC,4180
3067,2010-01-26,6,PGE-TAC,4657
3068,2010-01-26,9,PGE-TAC,5769
3069,2010-01-26,14,PGE-TAC,5839
3070,2010-01-26,11,PGE-TAC,5911
3071,2010-01-26,19,PGE-TAC,6415
3168,2010-01-27,17,PGE-TAC,5804
3169,2010-01-27,22,PGE-TAC,5650
3170,2010-01-27,11,PGE-TAC,5952
3171,2010-01-27,7,PGE-TAC,5411
3172,2010-01-27,5,PGE-TAC,4410
3173,2010-01-27,21,PGE-TAC,6029
3174,2010-01-27,18,PGE-TAC,6386
3175,2010-01-27,14,PGE-TAC,5788
3176,2010-01-27,12,PGE-TAC,5911
3177,2010-01-27,3,PGE-TAC,4206
3178,2010-01-27,4,PGE-TAC,4236
3179,2010-01-27,23,PGE-TAC,5208
3180,2010-01-27,15,PGE-TAC,5658
3181,2010-01-27,8,PGE-TAC,5653
3182,2010-01-27,20,PGE-TAC,6277
3183,2010-01-27,10,PGE-TAC,5896
3184,2010-01-27,6,PGE-TAC,4730
3185,2010-01-27,24,PGE-TAC,4724
3186,2010-01-27,16,PGE-TAC,5670
3187,2010-01-27,13,PGE-TAC,5867
3188,2010-01-27,9,PGE-TAC,5790
3189,2010-01-27,2,PGE-TAC,4274
3190,2010-01-27,1,PGE-TAC,4443
3191,2010-01-27,19,PGE-TAC,6317
3288,2010-01-28,5,PGE-TAC,4413
3289,2010-01-28,6,PGE-TAC,4562
3290,2010-01-28,14,PGE-TAC,5651
3291,2010-01-28,4,PGE-TAC,4179
3292,2010-01-28,3,PGE-TAC,4279
3293,2010-01-28,18,PGE-TAC,6373
3294,2010-01-28,2,PGE-TAC,4336
3295,2010-01-28,20,PGE-TAC,6146
3296,2010-01-28,17,PGE-TAC,5804
3297,2010-01-28,13,PGE-TAC,5712
3298,2010-01-28,12,PGE-TAC,5742
3299,2010-01-28,21,PGE-TAC,5960
3300,2010-01-28,11,PGE-TAC,5766
3301,2010-01-28,19,PGE-TAC,6310
3302,2010-01-28,24,PGE-TAC,4685
3303,2010-01-28,23,PGE-TAC,5166
3304,2010-01-28,22,PGE-TAC,5620
3305,2010-01-28,9,PGE-TAC,5680
3306,2010-01-28,7,PGE-TAC,5388
3307,2010-01-28,16,PGE-TAC,5662
3308,2010-01-28,1,PGE-TAC,4455
3309,2010-01-28,15,PGE-TAC,5638
3310,2010-01-28,10,PGE-TAC,5732
3311,2010-01-28,8,PGE-TAC,5608
3408,2010-01-29,21,PGE-TAC,5724
3409,2010-01-29,6,PGE-TAC,4669
3410,2010-01-29,4,PGE-TAC,4234
3411,2010-01-29,17,PGE-TAC,5934
3412,2010-01-29,14,PGE-TAC,5707
3413,2010-01-29,3,PGE-TAC,4210
3414,2010-01-29,2,PGE-TAC,4276
3415,2010-01-29,23,PGE-TAC,5178
3416,2010-01-29,18,PGE-TAC,6237
3417,2010-01-29,11,PGE-TAC,5835
3418,2010-01-29,10,PGE-TAC,5780
3419,2010-01-29,8,PGE-TAC,5602
3420,2010-01-29,5,PGE-TAC,4410
3421,2010-01-29,1,PGE-TAC,4442
3422,2010-01-29,12,PGE-TAC,5789
3423,2010-01-29,19,PGE-TAC,6109
3424,2010-01-29,9,PGE-TAC,5701
3425,2010-01-29,7,PGE-TAC,5274
3426,2010-01-29,24,PGE-TAC,4805
3427,2010-01-29,22,PGE-TAC,5491
3428,2010-01-29,20,PGE-TAC,5961
3429,2010-01-29,13,PGE-TAC,5751
3430,2010-01-29,15,PGE-TAC,5626
3431,2010-01-29,16,PGE-TAC,5698
3528,2010-01-30,13,PGE-TAC,5131
3529,2010-01-30,4,PGE-TAC,4104
3530,2010-01-30,24,PGE-TAC,4607
3531,2010-01-30,22,PGE-TAC,5302
3532,2010-01-30,17,PGE-TAC,5136
3533,2010-01-30,14,PGE-TAC,5064
3534,2010-01-30,10,PGE-TAC,5130
3535,2010-01-30,20,PGE-TAC,5639
3536,2010-01-30,16,PGE-TAC,4982
3537,2010-01-30,12,PGE-TAC,5199
3538,2010-01-30,2,PGE-TAC,4237
3539,2010-01-30,21,PGE-TAC,5510
3540,2010-01-30,18,PGE-TAC,5706
3541,2010-01-30,19,PGE-TAC,5745
3542,2010-01-30,15,PGE-TAC,4984
3543,2010-01-30,6,PGE-TAC,4291
3544,2010-01-30,5,PGE-TAC,4145
3545,2010-01-30,7,PGE-TAC,4517
3546,2010-01-30,3,PGE-TAC,4139
3547,2010-01-30,1,PGE-TAC,4501
3548,2010-01-30,9,PGE-TAC,4958
3549,2010-01-30,8,PGE-TAC,4745
3550,2010-01-30,23,PGE-TAC,4970
3551,2010-01-30,11,PGE-TAC,5183
3648,2010-01-31,4,PGE-TAC,3961
3649,2010-01-31,8,PGE-TAC,4474
3650,2010-01-31,11,PGE-TAC,4995
3651,2010-01-31,12,PGE-TAC,4996
3652,2010-01-31,13,PGE-TAC,4984
3653,2010-01-31,19,PGE-TAC,5948
3654,2010-01-31,24,PGE-TAC,4427
3655,2010-01-31,3,PGE-TAC,3994
3656,2010-01-31,6,PGE-TAC,4129
3657,2010-01-31,15,PGE-TAC,4898
3658,2010-01-31,18,PGE-TAC,5887
3659,2010-01-31,20,PGE-TAC,5867
3660,2010-01-31,1,PGE-TAC,4329
3661,2010-01-31,10,PGE-TAC,4929
3662,2010-01-31,22,PGE-TAC,5366
3663,2010-01-31,9,PGE-TAC,4766
3664,2010-01-31,14,PGE-TAC,4929
3665,2010-01-31,2,PGE-TAC,4119
3666,2010-01-31,5,PGE-TAC,3981
3667,2010-01-31,7,PGE-TAC,4315
3668,2010-01-31,16,PGE-TAC,4941
3669,2010-01-31,21,PGE-TAC,5692
3670,2010-01-31,23,PGE-TAC,4900
3671,2010-01-31,17,PGE-TAC,5230
3768,2010-02-01,15,PGE-TAC,5776
3769,2010-02-01,12,PGE-TAC,5872
3770,2010-02-01,14,PGE-TAC,5843
3771,2010-02-01,23,PGE-TAC,5134
3772,2010-02-01,19,PGE-TAC,6455
3773,2010-02-01,11,PGE-TAC,5854
3774,2010-02-01,13,PGE-TAC,5860
3775,2010-02-01,16,PGE-TAC,5815
3776,2010-02-01,22,PGE-TAC,5663
3777,2010-02-01,24,PGE-TAC,4658
3778,2010-02-01,1,PGE-TAC,4153
3779,2010-02-01,7,PGE-TAC,5451
3780,2010-02-01,21,PGE-TAC,6043
3781,2010-02-01,2,PGE-TAC,4042
3782,2010-02-01,5,PGE-TAC,4256
3783,2010-02-01,6,PGE-TAC,4758
3784,2010-02-01,17,PGE-TAC,5973
3785,2010-02-01,18,PGE-TAC,6503
3786,2010-02-01,4,PGE-TAC,4021
3787,2010-02-01,8,PGE-TAC,5649
3788,2010-02-01,20,PGE-TAC,6285
3789,2010-02-01,3,PGE-TAC,3971
3790,2010-02-01,9,PGE-TAC,5737
3791,2010-02-01,10,PGE-TAC,5826
3888,2010-02-02,16,PGE-TAC,5719
3889,2010-02-02,19,PGE-TAC,6320
3890,2010-02-02,5,PGE-TAC,4332
3891,2010-02-02,20,PGE-TAC,6198
3892,2010-02-02,21,PGE-TAC,5946
3893,2010-02-02,7,PGE-TAC,5393
3894,2010-02-02,9,PGE-TAC,5695
3895,2010-02-02,18,PGE-TAC,6399
3896,2010-02-02,1,PGE-TAC,4400
3897,2010-02-02,4,PGE-TAC,4189
3898,2010-02-02,6,PGE-TAC,4679
3899,2010-02-02,17,PGE-TAC,5837
3900,2010-02-02,23,PGE-TAC,5151
3901,2010-02-02,2,PGE-TAC,4192
3902,2010-02-02,10,PGE-TAC,5790
3903,2010-02-02,14,PGE-TAC,5740
3904,2010-02-02,11,PGE-TAC,5776
3905,2010-02-02,15,PGE-TAC,5697
3906,2010-02-02,22,PGE-TAC,5657
3907,2010-02-02,24,PGE-TAC,4705
3908,2010-02-02,3,PGE-TAC,4117
3909,2010-02-02,8,PGE-TAC,5601
3910,2010-02-02,12,PGE-TAC,5746
3911,2010-02-02,13,PGE-TAC,5750
4008,2010-02-03,19,PGE-TAC,6213
4009,2010-02-03,3,PGE-TAC,4165
4010,2010-02-03,6,PGE-TAC,4731
4011,2010-02-03,11,PGE-TAC,5725
4012,2010-02-03,13,PGE-TAC,5667
4013,2010-02-03,17,PGE-TAC,5784
4014,2010-02-03,23,PGE-TAC,5121
4015,2010-02-03,4,PGE-TAC,4211
4016,2010-02-03,7,PGE-TAC,5350
4017,2010-02-03,8,PGE-TAC,5526
4018,2010-02-03,16,PGE-TAC,5631
4019,2010-02-03,24,PGE-TAC,4644
4020,2010-02-03,1,PGE-TAC,4439
4021,2010-02-03,9,PGE-TAC,5625
4022,2010-02-03,10,PGE-TAC,5682
4023,2010-02-03,12,PGE-TAC,5676
4024,2010-02-03,15,PGE-TAC,5615
4025,2010-02-03,18,PGE-TAC,6247
4026,2010-02-03,20,PGE-TAC,6048
4027,2010-02-03,2,PGE-TAC,4257
4028,2010-02-03,5,PGE-TAC,4430
4029,2010-02-03,14,PGE-TAC,5652
4030,2010-02-03,21,PGE-TAC,5844
4031,2010-02-03,22,PGE-TAC,5570
4128,2010-02-04,1,PGE-TAC,4346
4129,2010-02-04,8,PGE-TAC,5534
4130,2010-02-04,12,PGE-TAC,5881
4131,2010-02-04,18,PGE-TAC,6387
4132,2010-02-04,19,PGE-TAC,6296
4133,2010-02-04,24,PGE-TAC,4686
4134,2010-02-04,9,PGE-TAC,5647
4135,2010-02-04,11,PGE-TAC,5915
4136,2010-02-04,22,PGE-TAC,5627
4137,2010-02-04,7,PGE-TAC,5312
4138,2010-02-04,14,PGE-TAC,5878
4139,2010-02-04,15,PGE-TAC,5834
4140,2010-02-04,16,PGE-TAC,5909
4141,2010-02-04,4,PGE-TAC,4100
4142,2010-02-04,3,PGE-TAC,4087
4143,2010-02-04,13,PGE-TAC,5869
4144,2010-02-04,20,PGE-TAC,6147
4145,2010-02-04,23,PGE-TAC,5146
4146,2010-02-04,2,PGE-TAC,4164
4147,2010-02-04,10,PGE-TAC,5775
4148,2010-02-04,17,PGE-TAC,5951
4149,2010-02-04,21,PGE-TAC,5897
4150,2010-02-04,5,PGE-TAC,4332
4151,2010-02-04,6,PGE-TAC,4682
4248,2010-02-05,3,PGE-TAC,4095
4249,2010-02-05,4,PGE-TAC,4077
4250,2010-02-05,22,PGE-TAC,5448
4251,2010-02-05,13,PGE-TAC,5731
4252,2010-02-05,7,PGE-TAC,5294
4253,2010-02-05,6,PGE-TAC,4632
4254,2010-02-05,1,PGE-TAC,4384
4255,2010-02-05,12,PGE-TAC,5748
4256,2010-02-05,18,PGE-TAC,6167
4257,2010-02-05,5,PGE-TAC,4309
4258,2010-02-05,15,PGE-TAC,5613
4259,2010-02-05,17,PGE-TAC,5750
4260,2010-02-05,24,PGE-TAC,4651
4261,2010-02-05,16,PGE-TAC,5602
4262,2010-02-05,23,PGE-TAC,5068
4263,2010-02-05,14,PGE-TAC,5678
4264,2010-02-05,10,PGE-TAC,5703
4265,2010-02-05,21,PGE-TAC,5659
4266,2010-02-05,8,PGE-TAC,5472
4267,2010-02-05,2,PGE-TAC,4192
4268,2010-02-05,19,PGE-TAC,6038
4269,2010-02-05,20,PGE-TAC,5856
4270,2010-02-05,9,PGE-TAC,5601
4271,2010-02-05,11,PGE-TAC,5763
4368,2010-02-06,21,PGE-TAC,5416
4369,2010-02-06,17,PGE-TAC,5017
4370,2010-02-06,8,PGE-TAC,4689
4371,2010-02-06,12,PGE-TAC,5195
4372,2010-02-06,5,PGE-TAC,4063
4373,2010-02-06,14,PGE-TAC,5027
4374,2010-02-06,18,PGE-TAC,5587
4375,2010-02-06,20,PGE-TAC,5552
4376,2010-02-06,23,PGE-TAC,4963
4377,2010-02-06,7,PGE-TAC,4415
4378,2010-02-06,19,PGE-TAC,5652
4379,2010-02-06,22,PGE-TAC,5246
4380,2010-02-06,24,PGE-TAC,4601
4381,2010-02-06,3,PGE-TAC,4063
4382,2010-02-06,11,PGE-TAC,5205
4383,2010-02-06,2,PGE-TAC,4183
4384,2010-02-06,9,PGE-TAC,5002
4385,2010-02-06,10,PGE-TAC,5249
4386,2010-02-06,13,PGE-TAC,5135
4387,2010-02-06,6,PGE-TAC,4222
4388,2010-02-06,1,PGE-TAC,4351
4389,2010-02-06,15,PGE-TAC,4954
4390,2010-02-06,16,PGE-TAC,4889
4391,2010-02-06,4,PGE-TAC,4043
4488,2010-02-07,3,PGE-TAC,3988
4489,2010-02-07,24,PGE-TAC,4371
4490,2010-02-07,23,PGE-TAC,4809
4491,2010-02-07,19,PGE-TAC,5658
4492,2010-02-07,8,PGE-TAC,4491
4493,2010-02-07,7,PGE-TAC,4309
4494,2010-02-07,21,PGE-TAC,5564
4495,2010-02-07,5,PGE-TAC,3973
4496,2010-02-07,22,PGE-TAC,5247
4497,2010-02-07,13,PGE-TAC,5011
4498,2010-02-07,11,PGE-TAC,4979
4499,2010-02-07,2,PGE-TAC,4082
4500,2010-02-07,12,PGE-TAC,4998
4501,2010-02-07,9,PGE-TAC,4725
4502,2010-02-07,14,PGE-TAC,4998
4503,2010-02-07,20,PGE-TAC,5655
4504,2010-02-07,6,PGE-TAC,4097
4505,2010-02-07,4,PGE-TAC,3964
4506,2010-02-07,17,PGE-TAC,5027
4507,2010-02-07,15,PGE-TAC,4969
4508,2010-02-07,10,PGE-TAC,4888
4509,2010-02-07,1,PGE-TAC,4304
4510,2010-02-07,18,PGE-TAC,5511
4511,2010-02-07,16,PGE-TAC,4924
4608,2010-02-08,17,PGE-TAC,5913
4609,2010-02-08,19,PGE-TAC,6405
4610,2010-02-08,9,PGE-TAC,5653
4611,2010-02-08,10,PGE-TAC,5759
4612,2010-02-08,16,PGE-TAC,5649
4613,2010-02-08,21,PGE-TAC,5986
4614,2010-02-08,22,PGE-TAC,5655
4615,2010-02-08,23,PGE-TAC,5163
4616,2010-02-08,4,PGE-TAC,3948
4617,2010-02-08,18,PGE-TAC,6436
4618,2010-02-08,1,PGE-TAC,4097
4619,2010-02-08,3,PGE-TAC,3957
4620,2010-02-08,8,PGE-TAC,5498
4621,2010-02-08,12,PGE-TAC,5835
4622,2010-02-08,15,PGE-TAC,5655
4623,2010-02-08,7,PGE-TAC,5215
4624,2010-02-08,20,PGE-TAC,6234
4625,2010-02-08,24,PGE-TAC,4641
4626,2010-02-08,2,PGE-TAC,3996
4627,2010-02-08,13,PGE-TAC,5888
4628,2010-02-08,14,PGE-TAC,5720
4629,2010-02-08,6,PGE-TAC,4541
4630,2010-02-08,5,PGE-TAC,4163
4631,2010-02-08,11,PGE-TAC,5824
4728,2010-02-09,11,PGE-TAC,5767
4729,2010-02-09,15,PGE-TAC,5627
4730,2010-02-09,24,PGE-TAC,4708
4731,2010-02-09,13,PGE-TAC,5692
4732,2010-02-09,17,PGE-TAC,5734
4733,2010-02-09,18,PGE-TAC,6238
4734,2010-02-09,9,PGE-TAC,5675
4735,2010-02-09,16,PGE-TAC,5625
4736,2010-02-09,3,PGE-TAC,4076
4737,2010-02-09,8,PGE-TAC,5577
4738,2010-02-09,22,PGE-TAC,5636
4739,2010-02-09,6,PGE-TAC,4685
4740,2010-02-09,7,PGE-TAC,5370
4741,2010-02-09,12,PGE-TAC,5757
4742,2010-02-09,20,PGE-TAC,6210
4743,2010-02-09,21,PGE-TAC,5969
4744,2010-02-09,1,PGE-TAC,4332
4745,2010-02-09,2,PGE-TAC,4153
4746,2010-02-09,10,PGE-TAC,5732
4747,2010-02-09,14,PGE-TAC,5659
4748,2010-02-09,19,PGE-TAC,6313
4749,2010-02-09,23,PGE-TAC,5175
4750,2010-02-09,4,PGE-TAC,4128
4751,2010-02-09,5,PGE-TAC,4372
4848,2010-02-10,16,PGE-TAC,5185
4849,2010-02-10,15,PGE-TAC,5237
4850,2010-02-10,8,PGE-TAC,5654
4851,2010-02-10,24,PGE-TAC,4711
4852,2010-02-10,22,PGE-TAC,5676
4853,2010-02-10,19,PGE-TAC,6268
4854,2010-02-10,7,PGE-TAC,5437
4855,2010-02-10,6,PGE-TAC,4880
4856,2010-02-10,21,PGE-TAC,5967
4857,2010-02-10,12,PGE-TAC,5859
4858,2010-02-10,9,PGE-TAC,5774
4859,2010-02-10,18,PGE-TAC,6178
4860,2010-02-10,13,PGE-TAC,5829
4861,2010-02-10,1,PGE-TAC,4442
4862,2010-02-10,23,PGE-TAC,5190
4863,2010-02-10,14,PGE-TAC,5574
4864,2010-02-10,5,PGE-TAC,4436
4865,2010-02-10,20,PGE-TAC,6142
4866,2010-02-10,17,PGE-TAC,5299
4867,2010-02-10,4,PGE-TAC,4256
4868,2010-02-10,3,PGE-TAC,4216
4869,2010-02-10,2,PGE-TAC,4300
4870,2010-02-10,11,PGE-TAC,5903
4871,2010-02-10,10,PGE-TAC,5870
4968,2010-02-11,3,PGE-TAC,4230
4969,2010-02-11,8,PGE-TAC,5647
4970,2010-02-11,19,PGE-TAC,6157
4971,2010-02-11,7,PGE-TAC,5427
4972,2010-02-11,15,PGE-TAC,5617
4973,2010-02-11,16,PGE-TAC,5618
4974,2010-02-11,11,PGE-TAC,5875
4975,2010-02-11,13,PGE-TAC,5813
4976,2010-02-11,9,PGE-TAC,5677
4977,2010-02-11,17,PGE-TAC,5644
4978,2010-02-11,10,PGE-TAC,5796
4979,2010-02-11,24,PGE-TAC,4670
4980,2010-02-11,20,PGE-TAC,6067
4981,2010-02-11,12,PGE-TAC,5826
4982,2010-02-11,6,PGE-TAC,4751
4983,2010-02-11,2,PGE-TAC,4295
4984,2010-02-11,21,PGE-TAC,5842
4985,2010-02-11,1,PGE-TAC,4501
4986,2010-02-11,22,PGE-TAC,5546
4987,2010-02-11,5,PGE-TAC,4440
4988,2010-02-11,14,PGE-TAC,5687
4989,2010-02-11,18,PGE-TAC,6099
4990,2010-02-11,4,PGE-TAC,4216
4991,2010-02-11,23,PGE-TAC,5161
5088,2010-02-12,21,PGE-TAC,5641
5089,2010-02-12,11,PGE-TAC,5829
5090,2010-02-12,2,PGE-TAC,4203
5091,2010-02-12,3,PGE-TAC,4113
5092,2010-02-12,1,PGE-TAC,4383
5093,2010-02-12,4,PGE-TAC,4105
5094,2010-02-12,16,PGE-TAC,5600
5095,2010-02-12,9,PGE-TAC,5627
5096,2010-02-12,23,PGE-TAC,5052
5097,2010-02-12,20,PGE-TAC,5820
5098,2010-02-12,8,PGE-TAC,5438
5099,2010-02-12,24,PGE-TAC,4652
5100,2010-02-12,18,PGE-TAC,6011
5101,2010-02-12,15,PGE-TAC,5631
5102,2010-02-12,14,PGE-TAC,5741
5103,2010-02-12,13,PGE-TAC,5804
5104,2010-02-12,10,PGE-TAC,5803
5105,2010-02-12,19,PGE-TAC,6012
5106,2010-02-12,17,PGE-TAC,5639
5107,2010-02-12,12,PGE-TAC,5868
5108,2010-02-12,5,PGE-TAC,4315
5109,2010-02-12,22,PGE-TAC,5417
5110,2010-02-12,6,PGE-TAC,4595
5111,2010-02-12,7,PGE-TAC,5174
5208,2010-02-13,2,PGE-TAC,4167
5209,2010-02-13,23,PGE-TAC,4825
5210,2010-02-13,17,PGE-TAC,5016
5211,2010-02-13,15,PGE-TAC,4908
5212,2010-02-13,9,PGE-TAC,4850
5213,2010-02-13,16,PGE-TAC,4908
5214,2010-02-13,10,PGE-TAC,5002
5215,2010-02-13,1,PGE-TAC,4344
5216,2010-02-13,24,PGE-TAC,4492
5217,2010-02-13,19,PGE-TAC,5576
5218,2010-02-13,14,PGE-TAC,4931
5219,2010-02-13,13,PGE-TAC,5025
5220,2010-02-13,5,PGE-TAC,4051
5221,2010-02-13,22,PGE-TAC,5088
5222,2010-02-13,21,PGE-TAC,5325
5223,2010-02-13,20,PGE-TAC,5460
5224,2010-02-13,4,PGE-TAC,4000
5225,2010-02-13,7,PGE-TAC,4417
5226,2010-02-13,11,PGE-TAC,5058
5227,2010-02-13,18,PGE-TAC,5421
5228,2010-02-13,8,PGE-TAC,4601
5229,2010-02-13,12,PGE-TAC,5062
5230,2010-02-13,3,PGE-TAC,4016
5231,2010-02-13,6,PGE-TAC,4187
5328,2010-02-14,13,PGE-TAC,4761
5329,2010-02-14,11,PGE-TAC,4878
5330,2010-02-14,3,PGE-TAC,3973
5331,2010-02-14,18,PGE-TAC,5282
5332,2010-02-14,14,PGE-TAC,4717
5333,2010-02-14,10,PGE-TAC,4823
5334,2010-02-14,22,PGE-TAC,5106
5335,2010-02-14,19,PGE-TAC,5458
5336,2010-02-14,20,PGE-TAC,5412
5337,2010-02-14,7,PGE-TAC,4256
5338,2010-02-14,9,PGE-TAC,4639
5339,2010-02-14,4,PGE-TAC,3966
5340,2010-02-14,21,PGE-TAC,5286
5341,2010-02-14,15,PGE-TAC,4689
5342,2010-02-14,8,PGE-TAC,4426
5343,2010-02-14,6,PGE-TAC,4099
5344,2010-02-14,23,PGE-TAC,4826
5345,2010-02-14,16,PGE-TAC,4717
5346,2010-02-14,5,PGE-TAC,3975
5347,2010-02-14,1,PGE-TAC,4243
5348,2010-02-14,24,PGE-TAC,4449
5349,2010-02-14,12,PGE-TAC,4866
5350,2010-02-14,17,PGE-TAC,4865
5351,2010-02-14,2,PGE-TAC,4078
5448,2010-02-15,8,PGE-TAC,4663
5449,2010-02-15,3,PGE-TAC,3990
5450,2010-02-15,23,PGE-TAC,4836
5451,2010-02-15,17,PGE-TAC,5221
5452,2010-02-15,10,PGE-TAC,5106
5453,2010-02-15,7,PGE-TAC,4458
5454,2010-02-15,2,PGE-TAC,4062
5455,2010-02-15,15,PGE-TAC,5124
5456,2010-02-15,9,PGE-TAC,4932
5457,2010-02-15,22,PGE-TAC,5236
5458,2010-02-15,6,PGE-TAC,4180
5459,2010-02-15,19,PGE-TAC,5890
5460,2010-02-15,16,PGE-TAC,5152
5461,2010-02-15,13,PGE-TAC,5195
5462,2010-02-15,4,PGE-TAC,4005
5463,2010-02-15,24,PGE-TAC,4461
5464,2010-02-15,20,PGE-TAC,5731
5465,2010-02-15,1,PGE-TAC,4227
5466,2010-02-15,14,PGE-TAC,5168
5467,2010-02-15,11,PGE-TAC,5155
5468,2010-02-15,5,PGE-TAC,4064
5469,2010-02-15,12,PGE-TAC,5188
5470,2010-02-15,18,PGE-TAC,5701
5471,2010-02-15,21,PGE-TAC,5517
5568,2010-02-16,21,PGE-TAC,5895
5569,2010-02-16,18,PGE-TAC,6170
5570,2010-02-16,13,PGE-TAC,5938
5571,2010-02-16,11,PGE-TAC,5862
5572,2010-02-16,9,PGE-TAC,5712
5573,2010-02-16,8,PGE-TAC,5497
5574,2010-02-16,7,PGE-TAC,5221
5575,2010-02-16,24,PGE-TAC,4545
5576,2010-02-16,23,PGE-TAC,4972
5577,2010-02-16,20,PGE-TAC,6142
5578,2010-02-16,17,PGE-TAC,5859
5579,2010-02-16,6,PGE-TAC,4555
5580,2010-02-16,4,PGE-TAC,3989
5581,2010-02-16,5,PGE-TAC,4202
5582,2010-02-16,12,PGE-TAC,5902
5583,2010-02-16,19,PGE-TAC,6325
5584,2010-02-16,16,PGE-TAC,5802
5585,2010-02-16,14,PGE-TAC,5901
5586,2010-02-16,15,PGE-TAC,5843
5587,2010-02-16,3,PGE-TAC,3932
5588,2010-02-16,1,PGE-TAC,4186
5589,2010-02-16,2,PGE-TAC,3994
5590,2010-02-16,22,PGE-TAC,5487
5591,2010-02-16,10,PGE-TAC,5827
5688,2010-02-17,10,PGE-TAC,5655
5689,2010-02-17,13,PGE-TAC,5790
5690,2010-02-17,21,PGE-TAC,5914
5691,2010-02-17,23,PGE-TAC,5016
5692,2010-02-17,3,PGE-TAC,4096
5693,2010-02-17,12,PGE-TAC,5787
5694,2010-02-17,17,PGE-TAC,5799
5695,2010-02-17,20,PGE-TAC,6149
5696,2010-02-17,24,PGE-TAC,4601
5697,2010-02-17,6,PGE-TAC,4727
5698,2010-02-17,15,PGE-TAC,5762
5699,2010-02-17,4,PGE-TAC,4101
5700,2010-02-17,14,PGE-TAC,5811
5701,2010-02-17,19,PGE-TAC,6327
5702,2010-02-17,2,PGE-TAC,4117
5703,2010-02-17,9,PGE-TAC,5544
5704,2010-02-17,18,PGE-TAC,6126
5705,2010-02-17,1,PGE-TAC,4317
5706,2010-02-17,16,PGE-TAC,5751
5707,2010-02-17,22,PGE-TAC,5541
5708,2010-02-17,7,PGE-TAC,5301
5709,2010-02-17,11,PGE-TAC,5739
5710,2010-02-17,5,PGE-TAC,4269
5711,2010-02-17,8,PGE-TAC,5409
5808,2010-02-18,9,PGE-TAC,5704
5809,2010-02-18,11,PGE-TAC,5899
5810,2010-02-18,1,PGE-TAC,4319
5811,2010-02-18,17,PGE-TAC,5890
5812,2010-02-18,22,PGE-TAC,5412
5813,2010-02-18,5,PGE-TAC,4198
5814,2010-02-18,8,PGE-TAC,5528
5815,2010-02-18,13,PGE-TAC,5881
5816,2010-02-18,6,PGE-TAC,4602
5817,2010-02-18,7,PGE-TAC,5206
5818,2010-02-18,21,PGE-TAC,5755
5819,2010-02-18,3,PGE-TAC,4003
5820,2010-02-18,15,PGE-TAC,5798
5821,2010-02-18,2,PGE-TAC,4086
5822,2010-02-18,10,PGE-TAC,5866
5823,2010-02-18,16,PGE-TAC,5767
5824,2010-02-18,4,PGE-TAC,4026
5825,2010-02-18,12,PGE-TAC,5914
5826,2010-02-18,14,PGE-TAC,5933
5827,2010-02-18,18,PGE-TAC,6317
5828,2010-02-18,19,PGE-TAC,6260
5829,2010-02-18,24,PGE-TAC,4470
5830,2010-02-18,20,PGE-TAC,6054
5831,2010-02-18,23,PGE-TAC,4864
5928,2010-02-19,11,PGE-TAC,5935
5929,2010-02-19,8,PGE-TAC,5469
5930,2010-02-19,22,PGE-TAC,5437
5931,2010-02-19,18,PGE-TAC,6053
5932,2010-02-19,17,PGE-TAC,5765
5933,2010-02-19,2,PGE-TAC,4114
5934,2010-02-19,3,PGE-TAC,3961
5935,2010-02-19,10,PGE-TAC,5851
5936,2010-02-19,20,PGE-TAC,5951
5937,2010-02-19,9,PGE-TAC,5677
5938,2010-02-19,15,PGE-TAC,5781
5939,2010-02-19,16,PGE-TAC,5735
5940,2010-02-19,21,PGE-TAC,5759
5941,2010-02-19,5,PGE-TAC,4173
5942,2010-02-19,13,PGE-TAC,5860
5943,2010-02-19,24,PGE-TAC,4530
5944,2010-02-19,6,PGE-TAC,4617
5945,2010-02-19,7,PGE-TAC,5171
5946,2010-02-19,14,PGE-TAC,5856
5947,2010-02-19,19,PGE-TAC,6116
5948,2010-02-19,23,PGE-TAC,4978
5949,2010-02-19,1,PGE-TAC,4270
5950,2010-02-19,4,PGE-TAC,3956
5951,2010-02-19,12,PGE-TAC,5919
6048,2010-02-20,16,PGE-TAC,4889
6049,2010-02-20,14,PGE-TAC,5004
6050,2010-02-20,6,PGE-TAC,4141
6051,2010-02-20,5,PGE-TAC,3982
6052,2010-02-20,1,PGE-TAC,4241
6053,2010-02-20,22,PGE-TAC,5139
6054,2010-02-20,15,PGE-TAC,4933
6055,2010-02-20,13,PGE-TAC,5103
6056,2010-02-20,10,PGE-TAC,4963
6057,2010-02-20,7,PGE-TAC,4321
6058,2010-02-20,4,PGE-TAC,3953
6059,2010-02-20,23,PGE-TAC,4758
6060,2010-02-20,12,PGE-TAC,5114
6061,2010-02-20,3,PGE-TAC,3940
6062,2010-02-20,20,PGE-TAC,5483
6063,2010-02-20,18,PGE-TAC,5469
6064,2010-02-20,8,PGE-TAC,4529
6065,2010-02-20,2,PGE-TAC,4059
