,Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
0,NSRDB,145878,-,-,-,39.77,-121.62,-8,467.0,-8.0,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,3.1.0
1,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,2018,3,24,10,30,591,259,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,2018,3,24,11,30,617,349,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,2018,3,24,12,30,641,344,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,2018,3,24,13,30,610,312,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,2018,3,24,14,30,434,303,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,2018,3,24,15,30,357,209,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,2018,3,24,16,30,227,113,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,2018,3,24,17,30,77,47,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,2018,3,24,18,30,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,2018,3,24,19,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,2018,3,24,20,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,2018,3,24,21,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,2018,3,24,22,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,2018,3,24,23,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,2018,3,25,0,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,2018,3,25,1,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,2018,3,25,2,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,2018,3,25,3,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2018,3,25,4,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2018,3,25,5,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,2018,3,25,6,30,38,31,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,2018,3,25,7,30,193,92,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2018,3,25,8,30,329,177,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,2018,3,25,9,30,477,227,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,2018,3,25,10,30,394,312,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2018,3,25,11,30,249,233,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,2018,3,25,12,30,166,163,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,2018,3,25,13,30,636,286,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,2018,3,25,14,30,450,284,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,2018,3,25,15,30,462,144,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,2018,3,25,16,30,318,74,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2018,3,25,17,30,132,44,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2018,3,25,18,30,2,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2018,3,25,19,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2018,3,25,20,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2018,3,25,21,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2018,3,25,22,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2018,3,25,23,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2018,3,26,0,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2018,3,26,1,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,3,26,2,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2018,3,26,3,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2018,3,26,4,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2018,3,26,5,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2018,3,26,6,30,64,29,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2018,3,26,7,30,261,54,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,2018,3,26,8,30,466,69,860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2027,2018,3,26,9,30,644,78,927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028,2018,3,26,10,30,775,83,962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029,2018,3,26,11,30,847,88,971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,2018,3,26,12,30,849,107,936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,2018,3,26,13,30,754,166,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,2018,3,26,14,30,657,123,809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2033,2018,3,26,15,30,526,87,833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,2018,3,26,16,30,335,70,738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,2018,3,26,17,30,130,45,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,2018,3,26,18,30,2,3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,2018,3,26,19,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2038,2018,3,26,20,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2039,2018,3,26,21,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,2018,3,26,22,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041,2018,3,26,23,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2042,2018,3,27,0,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2043,2018,3,27,1,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2044,2018,3,27,2,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,2018,3,27,3,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2046,2018,3,27,4,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2047,2018,3,27,5,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,2018,3,27,6,30,50,34,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2049,2018,3,27,7,30,210,90,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050,2018,3,27,8,30,368,160,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051,2018,3,27,9,30,556,171,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2052,2018,3,27,10,30,688,197,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2053,2018,3,27,11,30,828,112,910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2054,2018,3,27,12,30,849,94,947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2055,2018,3,27,13,30,800,88,943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2056,2018,3,27,14,30,690,83,914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2057,2018,3,27,15,30,531,77,857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2058,2018,3,27,16,30,337,64,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2059,2018,3,27,17,30,128,46,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060,2018,3,27,18,30,2,3,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061,2018,3,27,19,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062,2018,3,27,20,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2063,2018,3,27,21,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2064,2018,3,27,22,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2065,2018,3,27,23,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2066,2018,3,28,0,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,2018,3,28,1,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2068,2018,3,28,2,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2069,2018,3,28,3,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070,2018,3,28,4,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071,2018,3,28,5,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2072,2018,3,28,6,30,68,32,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2073,2018,3,28,7,30,263,59,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2074,2018,3,28,8,30,467,73,836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2075,2018,3,28,9,30,643,79,909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2076,2018,3,28,10,30,773,80,950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2077,2018,3,28,11,30,848,83,968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2078,2018,3,28,12,30,860,83,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,2018,3,28,13,30,809,81,959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080,2018,3,28,14,30,700,76,934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2081,2018,3,28,15,30,539,69,880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2082,2018,3,28,16,30,344,60,776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2083,2018,3,28,17,30,140,42,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2084,2018,3,28,18,30,3,4,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2085,2018,3,28,19,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2086,2018,3,28,20,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2087,2018,3,28,21,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2088,2018,3,28,22,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089,2018,3,28,23,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090,2018,3,29,0,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2091,2018,3,29,1,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2092,2018,3,29,2,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2093,2018,3,29,3,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2094,2018,3,29,4,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2095,2018,3,29,5,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2096,2018,3,29,6,30,70,37,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2097,2018,3,29,7,30,261,70,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2098,2018,3,29,8,30,476,81,828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2099,2018,3,29,9,30,656,88,909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,2018,3,29,10,30,680,227,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2101,2018,3,29,11,30,766,245,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2102,2018,3,29,12,30,799,218,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2103,2018,3,29,13,30,718,241,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2104,2018,3,29,14,30,528,277,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105,2018,3,29,15,30,328,228,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106,2018,3,29,16,30,336,79,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2107,2018,3,29,17,30,136,53,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2108,2018,3,29,18,30,4,4,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2109,2018,3,29,19,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110,2018,3,29,20,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2111,2018,3,29,21,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2112,2018,3,29,22,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2113,2018,3,29,23,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2114,2018,3,30,0,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2115,2018,3,30,1,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2116,2018,3,30,2,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2117,2018,3,30,3,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2118,2018,3,30,4,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2119,2018,3,30,5,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120,2018,3,30,6,30,60,38,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2121,2018,3,30,7,30,218,97,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2122,2018,3,30,8,30,377,169,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2123,2018,3,30,9,30,533,221,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2124,2018,3,30,10,30,633,280,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2125,2018,3,30,11,30,692,318,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2126,2018,3,30,12,30,738,284,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2127,2018,3,30,13,30,822,109,930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2128,2018,3,30,14,30,690,117,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2129,2018,3,30,15,30,509,110,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130,2018,3,30,16,30,346,73,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2131,2018,3,30,17,30,148,49,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2132,2018,3,30,18,30,5,6,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2133,2018,3,30,19,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2134,2018,3,30,20,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2135,2018,3,30,21,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2136,2018,3,30,22,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2137,2018,3,30,23,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2138,2018,3,31,0,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2139,2018,3,31,1,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140,2018,3,31,2,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2141,2018,3,31,3,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,2018,3,31,4,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143,2018,3,31,5,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2144,2018,3,31,6,30,27,26,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2145,2018,3,31,7,30,130,106,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2146,2018,3,31,8,30,356,191,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147,2018,3,31,9,30,468,278,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2148,2018,3,31,10,30,663,262,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2149,2018,3,31,11,30,836,132,877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150,2018,3,31,12,30,691,299,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2151,2018,3,31,13,30,807,103,914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2152,2018,3,31,14,30,636,181,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2153,2018,3,31,15,30,534,91,814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2154,2018,3,31,16,30,350,72,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2155,2018,3,31,17,30,146,49,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2156,2018,3,31,18,30,5,6,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2157,2018,3,31,19,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2158,2018,3,31,20,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2159,2018,3,31,21,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160,2018,3,31,22,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2161,2018,3,31,23,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2162,2018,4,1,0,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2163,2018,4,1,1,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2164,2018,4,1,2,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2165,2018,4,1,3,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2166,2018,4,1,4,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167,2018,4,1,5,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2168,2018,4,1,6,30,82,40,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169,2018,4,1,7,30,279,67,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2170,2018,4,1,8,30,482,83,813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2171,2018,4,1,9,30,658,91,887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2172,2018,4,1,10,30,756,147,815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2173,2018,4,1,11,30,856,113,920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2174,2018,4,1,12,30,870,105,937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2175,2018,4,1,13,30,800,131,865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2176,2018,4,1,14,30,704,96,892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2177,2018,4,1,15,30,544,88,834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2178,2018,4,1,16,30,343,68,727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2179,2018,4,1,17,30,135,51,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2180,2018,4,1,18,30,6,6,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2181,2018,4,1,19,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2182,2018,4,1,20,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2183,2018,4,1,21,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2184,2018,4,1,22,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2185,2018,4,1,23,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2186,2018,4,2,0,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2187,2018,4,2,1,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2188,2018,4,2,2,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2189,2018,4,2,3,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2190,2018,4,2,4,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2191,2018,4,2,5,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2192,2018,4,2,6,30,72,42,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2193,2018,4,2,7,30,230,106,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2194,2018,4,2,8,30,478,94,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2195,2018,4,2,9,30,660,100,871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2196,2018,4,2,10,30,788,116,895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2197,2018,4,2,11,30,879,108,951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2198,2018,4,2,12,30,892,112,951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2199,2018,4,2,13,30,848,101,962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,2018,4,2,14,30,738,92,943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2201,2018,4,2,15,30,572,85,886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2202,2018,4,2,16,30,373,75,781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2203,2018,4,2,17,30,162,53,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2204,2018,4,2,18,30,7,7,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205,2018,4,2,19,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2206,2018,4,2,20,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,2018,4,2,21,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208,2018,4,2,22,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2209,2018,4,2,23,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
